区间,频率,PK+ 电平,PK+: QPK 限值,PK+ 容许极限,AVG 电平,AVG 限值,AVG 容许极限,修正,线,备注
1,1.5264167,23.88538,73,49.11462,14.67057,60,45.32943,19.41061,"L1",
1,1.5305625,24.00322,73,48.99678,14.48921,60,45.51078,19.4107,"L1",
1,1.5347083,25.03672,73,47.96328,14.47171,60,45.52829,19.4108,"L1",
1,1.5388542,24.09338,73,48.90662,14.61646,60,45.38354,19.41089,"L1",
1,1.5430000,24.27787,73,48.72213,14.55678,60,45.44322,19.41098,"L1",
1,1.5471458,24.14119,73,48.85881,14.78159,60,45.21841,19.41108,"L1",
1,1.5512917,24.37324,73,48.62675,14.92189,60,45.07811,19.41117,"L1",
1,1.5554375,24.18875,73,48.81125,14.6505,60,45.3495,19.41126,"L1",
1,1.5595833,24.58867,73,48.41133,14.78627,60,45.21373,19.41135,"L1",
1,1.5637292,24.50915,73,48.49085,15.01095,60,44.98905,19.41145,"L1",
1,1.5678750,24.90539,73,48.09461,14.87982,60,45.12018,19.41154,"L1",
1,1.5720208,24.67257,73,48.32743,14.87366,60,45.12634,19.41163,"L1",
1,1.5761667,23.85343,73,49.14658,14.78569,60,45.21431,19.41172,"L1",
1,1.5803125,24.9164,73,48.0836,14.61084,60,45.38916,19.41181,"L1",
1,1.5844583,24.087,73,48.913,14.68351,60,45.31649,19.4119,"L1",
1,1.5886042,24.61951,73,48.38049,14.92299,60,45.07701,19.41199,"L1",
1,1.5927500,23.98679,73,49.01321,14.64244,60,45.35756,19.41208,"L1",
1,1.5968958,24.0384,73,48.9616,14.34841,60,45.65159,19.41218,"L1",
1,1.6010417,24.21895,73,48.78105,14.29139,60,45.70861,19.41227,"L1",
1,1.6051875,24.13716,73,48.86285,14.6421,60,45.3579,19.41236,"L1",
1,1.6093333,25.29056,73,47.70944,14.82693,60,45.17307,19.41245,"L1",
1,1.6134792,25.04172,73,47.95827,14.7665,60,45.2335,19.41253,"L1",
1,1.6176250,24.45335,73,48.54665,14.65049,60,45.34951,19.41262,"L1",
1,1.6217708,23.83779,73,49.16221,14.54096,60,45.45905,19.41271,"L1",
1,1.6259167,23.64857,73,49.35143,14.65536,60,45.34464,19.4128,"L1",
1,1.6300625,24.09032,73,48.90968,14.62046,60,45.37954,19.41289,"L1",
1,1.6342083,23.63737,73,49.36263,14.89594,60,45.10406,19.41298,"L1",
1,1.6383542,24.15496,73,48.84504,14.85727,60,45.14273,19.41307,"L1",
1,1.6425000,25.22288,73,47.77712,14.72649,60,45.27351,19.41315,"L1",
1,1.6466458,25.29705,73,47.70295,14.70736,60,45.29264,19.41324,"L1",
1,1.6507917,23.93355,73,49.06645,14.8683,60,45.1317,19.41333,"L1",
1,1.6549375,24.48233,73,48.51767,14.86415,60,45.13585,19.41342,"L1",
1,1.6590833,24.05865,73,48.94135,14.79915,60,45.20084,19.4135,"L1",
1,1.6632292,24.31574,73,48.68427,14.78465,60,45.21535,19.41359,"L1",
1,1.6673750,24.45564,73,48.54436,14.63832,60,45.36168,19.41368,"L1",
1,1.6715208,23.23212,73,49.76788,14.65247,60,45.34753,19.41376,"L1",
1,1.6756667,23.98142,73,49.01858,14.49622,60,45.50378,19.41385,"L1",
1,1.6798125,24.40743,73,48.59258,14.68934,60,45.31066,19.41393,"L1",
1,1.6839583,26.15413,73,46.84587,15.16677,60,44.83323,19.41402,"L1",
1,1.6881042,25.70776,73,47.29224,15.18162,60,44.81838,19.41411,"L1",
1,1.6922500,25.71331,73,47.28669,15.15157,60,44.84843,19.41419,"L1",
1,1.6963958,24.62642,73,48.37358,15.21729,60,44.78271,19.41428,"L1",
1,1.7005417,24.53104,73,48.46896,14.86764,60,45.13236,19.41436,"L1",
1,1.7046875,24.8095,73,48.19051,14.84986,60,45.15014,19.41445,"L1",
1,1.7088333,25.79133,73,47.20867,15.08127,60,44.91873,19.41453,"L1",
1,1.7129792,27.195,73,45.805,14.99327,60,45.00673,19.41462,"L1",
1,1.7171250,27.15786,73,45.84214,14.69661,60,45.30339,19.4147,"L1",
1,1.7212708,23.97017,73,49.02983,14.51708,60,45.48292,19.41478,"L1",
1,1.7254167,25.13533,73,47.86467,14.94595,60,45.05405,19.41487,"L1",
1,1.7295625,25.05421,73,47.94579,15.038,60,44.962,19.41495,"L1",
1,1.7337083,25.45178,73,47.54822,15.04376,60,44.95625,19.41503,"L1",
1,1.7378542,25.36816,73,47.63184,14.9628,60,45.0372,19.41512,"L1",
1,1.7420000,24.75235,73,48.24765,14.72152,60,45.27848,19.4152,"L1",
1,1.7461458,24.60448,73,48.39552,14.65983,60,45.34017,19.41528,"L1",
1,1.7502917,24.5712,73,48.4288,14.78513,60,45.21487,19.41536,"L1",
1,1.7544375,24.21513,73,48.78487,14.92997,60,45.07003,19.41545,"L1",
1,1.7585833,24.30544,73,48.69456,15.07727,60,44.92273,19.41553,"L1",
1,1.7627292,25.17575,73,47.82425,14.80621,60,45.19379,19.41561,"L1",
1,1.7668750,24.63257,73,48.36743,14.79668,60,45.20332,19.41569,"L1",
1,1.7710208,24.35847,73,48.64153,14.86753,60,45.13247,19.41577,"L1",
1,1.7751667,25.09534,73,47.90466,15.06842,60,44.93158,19.41586,"L1",
1,1.7793125,24.81466,73,48.18534,14.91848,60,45.08152,19.41594,"L1",
1,1.7834583,24.07564,73,48.92436,14.85194,60,45.14806,19.41602,"L1",
1,1.7876042,25.58122,73,47.41878,15.02701,60,44.97298,19.4161,"L1",
1,1.7917500,25.28857,73,47.71143,14.942,60,45.058,19.41618,"L1",
1,1.7958958,24.73274,73,48.26726,14.97124,60,45.02876,19.41626,"L1",
1,1.8000417,25.23112,73,47.76888,15.05806,60,44.94194,19.41634,"L1",
1,1.8041875,25.10741,73,47.89259,14.99277,60,45.00723,19.41642,"L1",
1,1.8083333,25.08476,73,47.91524,14.76138,60,45.23862,19.4165,"L1",
1,1.8124792,24.4445,73,48.5555,14.7628,60,45.2372,19.41658,"L1",
1,1.8166250,24.64067,73,48.35933,15.0798,60,44.9202,19.41666,"L1",
1,1.8207708,25.06587,73,47.93413,15.06234,60,44.93766,19.41674,"L1",
1,1.8249167,25.03834,73,47.96165,14.96395,60,45.03605,19.41681,"L1",
1,1.8290625,24.80183,73,48.19817,14.93301,60,45.06699,19.41689,"L1",
1,1.8332083,24.42657,73,48.57343,15.15602,60,44.84398,19.41697,"L1",
1,1.8373542,25.58636,73,47.41364,15.23091,60,44.76909,19.41705,"L1",
1,1.8415000,25.61232,73,47.38768,14.99837,60,45.00163,19.41713,"L1",
1,1.8456458,24.87317,73,48.12683,14.97843,60,45.02158,19.41721,"L1",
1,1.8497917,25.53845,73,47.46155,14.94183,60,45.05817,19.41729,"L1",
1,1.8539375,25.12102,73,47.87898,15.16901,60,44.83099,19.41736,"L1",
1,1.8580833,25.52715,73,47.47285,15.10042,60,44.89957,19.41744,"L1",
1,1.8622292,25.44299,73,47.55701,14.8527,60,45.1473,19.41752,"L1",
1,1.8663750,25.38756,73,47.61244,14.92682,60,45.07318,19.4176,"L1",
1,1.8705208,25.33154,73,47.66846,14.84569,60,45.15431,19.41767,"L1",
1,1.8746667,23.93904,73,49.06096,14.68831,60,45.31169,19.41775,"L1",
1,1.8788125,24.21275,73,48.78725,14.56594,60,45.43406,19.41783,"L1",
1,1.8829583,24.3092,73,48.6908,14.43132,60,45.56868,19.4179,"L1",
1,1.8871042,23.58097,73,49.41903,14.36538,60,45.63462,19.41798,"L1",
1,1.8912500,24.25645,73,48.74355,14.82956,60,45.17044,19.41806,"L1",
1,1.8953958,24.0824,73,48.9176,14.84493,60,45.15507,19.41813,"L1",
1,1.8995417,24.18582,73,48.81418,14.81081,60,45.18919,19.41821,"L1",
1,1.9036875,24.99919,73,48.00081,15.03691,60,44.96309,19.41829,"L1",
1,1.9078333,24.77876,73,48.22124,15.02336,60,44.97665,19.41836,"L1",
1,1.9119792,25.32543,73,47.67457,15.13783,60,44.86217,19.41844,"L1",
1,1.9161250,25.1341,73,47.8659,14.99467,60,45.00533,19.41851,"L1",
1,1.9202708,24.54132,73,48.45868,15.15128,60,44.84872,19.41859,"L1",
1,1.9244167,24.70482,73,48.29518,15.34238,60,44.65762,19.41866,"L1",
1,1.9285625,24.87553,73,48.12447,15.1031,60,44.8969,19.41874,"L1",
1,1.9327083,25.01458,73,47.98542,14.97362,60,45.02638,19.41881,"L1",
1,1.9368542,25.06903,73,47.93097,15.20727,60,44.79273,19.41888,"L1",
1,1.9410000,25.20971,73,47.79028,15.36211,60,44.63789,19.41896,"L1",
1,1.9451458,24.77118,73,48.22882,15.23187,60,44.76813,19.41903,"L1",
1,1.9492917,25.0922,73,47.9078,15.0571,60,44.9429,19.41911,"L1",
1,1.9534375,24.40095,73,48.59905,14.97709,60,45.02291,19.41918,"L1",
1,1.9575833,24.29316,73,48.70684,15.06698,60,44.93303,19.41925,"L1",
1,1.9617292,24.30364,73,48.69637,15.09669,60,44.90331,19.41933,"L1",
1,1.9658750,25.36455,73,47.63545,15.06874,60,44.93126,19.4194,"L1",
1,1.9700208,25.12986,73,47.87014,15.16358,60,44.83641,19.41948,"L1",
1,1.9741667,23.89318,73,49.10682,15.17147,60,44.82853,19.41955,"L1",
1,1.9783125,25.01424,73,47.98576,15.3118,60,44.68821,19.41962,"L1",
1,1.9824583,25.0628,73,47.9372,15.48596,60,44.51405,19.41969,"L1",
1,1.9866042,25.52447,73,47.47553,15.52849,60,44.47151,19.41977,"L1",
1,1.9907500,25.40811,73,47.59189,15.54192,60,44.45808,19.41984,"L1",
1,1.9948958,25.24274,73,47.75726,15.68622,60,44.31378,19.41991,"L1",
1,1.9990417,25.05562,73,47.94438,15.63755,60,44.36245,19.41998,"L1",
1,2.0031875,24.53366,73,48.46634,15.61581,60,44.38419,19.42002,"L1",
1,2.0073333,25.05248,73,47.94752,15.70044,60,44.29956,19.42004,"L1",
1,2.0114792,25.75068,73,47.24932,15.72679,60,44.27321,19.42006,"L1",
1,2.0156250,26.09934,73,46.90066,15.85454,60,44.14546,19.42009,"L1",
1,2.0197708,26.13774,73,46.86226,15.8949,60,44.1051,19.42011,"L1",
1,2.0239167,26.21218,73,46.78782,15.72324,60,44.27676,19.42013,"L1",
1,2.0280625,26.11128,73,46.88872,15.83378,60,44.16622,19.42015,"L1",
1,2.0322083,25.42503,73,47.57497,16.00868,60,43.99132,19.42017,"L1",
1,2.0363542,25.71349,73,47.28651,15.8366,60,44.1634,19.4202,"L1",
1,2.0405000,25.84342,73,47.15658,15.58801,60,44.41199,19.42022,"L1",
1,2.0446458,25.60365,73,47.39635,15.74158,60,44.25842,19.42024,"L1",
1,2.0487917,25.8891,73,47.1109,16.00995,60,43.99004,19.42026,"L1",
1,2.0529375,25.82135,73,47.17865,15.97356,60,44.02644,19.42028,"L1",
1,2.0570833,26.37561,73,46.62439,15.76579,60,44.23421,19.42031,"L1",
1,2.0612292,26.25158,73,46.74842,15.83863,60,44.16137,19.42033,"L1",
1,2.0653750,26.65936,73,46.34064,16.12596,60,43.87404,19.42035,"L1",
1,2.0695208,26.90537,73,46.09464,16.12866,60,43.87134,19.42037,"L1",
1,2.0736667,26.30734,73,46.69266,16.07967,60,43.92033,19.42039,"L1",
1,2.0778125,26.35423,73,46.64577,16.19304,60,43.80696,19.42042,"L1",
1,2.0819583,26.11615,73,46.88385,16.30511,60,43.69489,19.42044,"L1",
1,2.0861042,25.70021,73,47.29979,15.93692,60,44.06308,19.42046,"L1",
1,2.0902500,25.18853,73,47.81147,15.78218,60,44.21782,19.42048,"L1",
1,2.0943958,24.27773,73,48.72227,15.6857,60,44.3143,19.4205,"L1",
1,2.0985417,24.78098,73,48.21902,15.77686,60,44.22314,19.42052,"L1",
1,2.1026875,25.13544,73,47.86456,15.95758,60,44.04242,19.42055,"L1",
1,2.1068333,25.13441,73,47.86559,15.93965,60,44.06035,19.42057,"L1",
1,2.1109792,25.15264,73,47.84736,16.02305,60,43.97695,19.42059,"L1",
1,2.1151250,25.03009,73,47.96991,16.01129,60,43.98871,19.42061,"L1",
1,2.1192708,25.26064,73,47.73936,16.07977,60,43.92023,19.42063,"L1",
1,2.1234167,26.12938,73,46.87062,16.03947,60,43.96053,19.42065,"L1",
1,2.1275625,25.91828,73,47.08172,16.10132,60,43.89867,19.42068,"L1",
1,2.1317083,26.87597,73,46.12403,16.0984,60,43.9016,19.4207,"L1",
1,2.1358542,25.98642,73,47.01358,15.89982,60,44.10018,19.42072,"L1",
1,2.1400000,24.87529,73,48.12471,15.78172,60,44.21828,19.42074,"L1",
1,2.1441458,25.15024,73,47.84976,15.69507,60,44.30493,19.42076,"L1",
1,2.1482917,25.41867,73,47.58133,15.80658,60,44.19342,19.42078,"L1",
1,2.1524375,25.04025,73,47.95975,15.98381,60,44.01619,19.4208,"L1",
1,2.1565833,24.97092,73,48.02908,16.02705,60,43.97295,19.42082,"L1",
1,2.1607292,26.47144,73,46.52856,15.80752,60,44.19247,19.42084,"L1",
1,2.1648750,26.08425,73,46.91575,15.71105,60,44.28895,19.42086,"L1",
1,2.1690208,24.66966,73,48.33034,15.59127,60,44.40873,19.42089,"L1",
1,2.1731667,24.72816,73,48.27184,15.54401,60,44.45599,19.42091,"L1",
1,2.1773125,24.88685,73,48.11314,15.72287,60,44.27713,19.42093,"L1",
1,2.1814583,26.56682,73,46.43318,15.79837,60,44.20163,19.42095,"L1",
1,2.1856042,26.47588,73,46.52412,15.87564,60,44.12437,19.42097,"L1",
1,2.1897500,26.24341,73,46.75659,16.03056,60,43.96944,19.42099,"L1",
1,2.1938958,26.57742,73,46.42258,15.81268,60,44.18732,19.42101,"L1",
1,2.1980417,26.24342,73,46.75658,15.72921,60,44.27079,19.42103,"L1",
1,2.2021875,25.53992,73,47.46008,15.69735,60,44.30265,19.42105,"L1",
1,2.2063333,25.38703,73,47.61297,15.70524,60,44.29475,19.42107,"L1",
1,2.2104792,25.01193,73,47.98807,15.65428,60,44.34572,19.42109,"L1",
1,2.2146250,24.51263,73,48.48737,15.6306,60,44.3694,19.42111,"L1",
1,2.2187708,24.31419,73,48.68581,15.59256,60,44.40744,19.42113,"L1",
1,2.2229167,24.51461,73,48.48539,15.36709,60,44.63291,19.42115,"L1",
1,2.2270625,25.0146,73,47.9854,15.48599,60,44.51401,19.42117,"L1",
1,2.2312083,24.56916,73,48.43084,15.62594,60,44.37406,19.42119,"L1",
1,2.2353542,24.35861,73,48.64139,15.68486,60,44.31514,19.42122,"L1",
1,2.2395000,25.70407,73,47.29593,15.73928,60,44.26072,19.42123,"L1",
1,2.2436458,25.65158,73,47.34842,15.70215,60,44.29784,19.42126,"L1",
1,2.2477917,25.41545,73,47.58456,15.93405,60,44.06594,19.42127,"L1",
1,2.2519375,25.27197,73,47.72803,15.81995,60,44.18005,19.4213,"L1",
1,2.2560833,24.84352,73,48.15648,15.66371,60,44.33629,19.42131,"L1",
1,2.2602292,25.12657,73,47.87344,15.57599,60,44.42401,19.42134,"L1",
1,2.2643750,25.6214,73,47.3786,15.56001,60,44.43999,19.42135,"L1",
1,2.2685208,25.45321,73,47.54679,15.4216,60,44.5784,19.42138,"L1",
1,2.2726667,24.79261,73,48.20739,15.16308,60,44.83692,19.42139,"L1",
1,2.2768125,25.43629,73,47.56371,15.00146,60,44.99854,19.42142,"L1",
1,2.2809583,25.22278,73,47.77722,15.11864,60,44.88136,19.42143,"L1",
1,2.2851042,25.18739,73,47.81261,15.48957,60,44.51043,19.42146,"L1",
1,2.2892500,25.25562,73,47.74438,15.66973,60,44.33027,19.42147,"L1",
1,2.2933958,24.76182,73,48.23818,15.49194,60,44.50806,19.42149,"L1",
1,2.2975417,25.77409,73,47.22591,15.50373,60,44.49627,19.42151,"L1",
1,2.3016875,25.83844,73,47.16156,15.67671,60,44.32329,19.42153,"L1",
1,2.3058333,24.8938,73,48.1062,15.7098,60,44.2902,19.42155,"L1",
1,2.3099792,25.50307,73,47.49693,15.58101,60,44.41899,19.42157,"L1",
1,2.3141250,25.2198,73,47.7802,15.69186,60,44.30814,19.42159,"L1",
1,2.3182708,24.9406,73,48.0594,15.85598,60,44.14402,19.42161,"L1",
1,2.3224167,27.42657,73,45.57343,15.70272,60,44.29728,19.42163,"L1",
1,2.3265625,27.46751,73,45.53249,15.46029,60,44.53971,19.42165,"L1",
1,2.3307083,25.401,73,47.59901,15.56545,60,44.43455,19.42167,"L1",
1,2.3348542,25.18399,73,47.81601,15.74853,60,44.25146,19.42169,"L1",
1,2.3390000,24.89231,73,48.10769,15.66642,60,44.33358,19.42171,"L1",
1,2.3431458,25.57545,73,47.42455,15.5638,60,44.4362,19.42173,"L1",
1,2.3472917,25.05258,73,47.94743,15.52778,60,44.47222,19.42175,"L1",
1,2.3514375,24.95511,73,48.04489,15.27795,60,44.72205,19.42177,"L1",
1,2.3555833,24.44687,73,48.55313,15.2295,60,44.7705,19.42179,"L1",
1,2.3597292,25.72213,73,47.27787,15.4836,60,44.5164,19.4218,"L1",
1,2.3638750,25.53601,73,47.46399,15.47665,60,44.52335,19.42182,"L1",
1,2.3680208,24.59717,73,48.40283,15.36359,60,44.63641,19.42184,"L1",
1,2.3721667,25.19778,73,47.80222,15.24946,60,44.75054,19.42186,"L1",
1,2.3763125,24.95199,73,48.04801,15.55378,60,44.44622,19.42188,"L1",
1,2.3804583,24.60523,73,48.39478,15.57581,60,44.42419,19.4219,"L1",
1,2.3846042,24.09928,73,48.90072,15.51888,60,44.48112,19.42192,"L1",
1,2.3887500,25.33647,73,47.66353,15.41092,60,44.58908,19.42194,"L1",
1,2.3928958,25.30505,73,47.69495,15.26587,60,44.73413,19.42196,"L1",
1,2.3970417,24.81462,73,48.18539,15.18623,60,44.81377,19.42198,"L1",
1,2.4011875,23.80822,73,49.19178,15.336,60,44.664,19.422,"L1",
1,2.4053333,24.30833,73,48.69167,15.3482,60,44.6518,19.42201,"L1",
1,2.4094792,24.94823,73,48.05177,14.98202,60,45.01798,19.42203,"L1",
1,2.4136250,24.80191,73,48.19809,14.87752,60,45.12248,19.42205,"L1",
1,2.4177708,24.61026,73,48.38974,15.13453,60,44.86547,19.42207,"L1",
1,2.4219167,25.07703,73,47.92297,15.48197,60,44.51804,19.42209,"L1",
1,2.4260625,25.51292,73,47.48708,15.22292,60,44.77708,19.42211,"L1",
1,2.4302083,24.9705,73,48.0295,15.27869,60,44.72131,19.42213,"L1",
1,2.4343542,24.4225,73,48.5775,15.23439,60,44.76561,19.42215,"L1",
1,2.4385000,24.14357,73,48.85643,15.18193,60,44.81807,19.42216,"L1",
1,2.4426458,25.23185,73,47.76815,15.17208,60,44.82792,19.42218,"L1",
1,2.4467917,25.30089,73,47.6991,15.30732,60,44.69268,19.4222,"L1",
1,2.4509375,24.01122,73,48.98878,15.38711,60,44.61289,19.42222,"L1",
1,2.4550833,24.53516,73,48.46484,15.49721,60,44.50279,19.42224,"L1",
1,2.4592292,24.94543,73,48.05457,15.39783,60,44.60217,19.42226,"L1",
1,2.4633750,24.42147,73,48.57853,15.23006,60,44.76994,19.42227,"L1",
1,2.4675208,24.15355,73,48.84644,15.28149,60,44.71851,19.42229,"L1",
1,2.4716667,24.6127,73,48.38731,15.41224,60,44.58776,19.42231,"L1",
1,2.4758125,24.55357,73,48.44643,15.06539,60,44.93461,19.42233,"L1",
1,2.4799583,24.97791,73,48.02209,14.81166,60,45.18834,19.42235,"L1",
1,2.4841042,25.85895,73,47.14105,14.97783,60,45.02217,19.42237,"L1",
1,2.4882500,25.9166,73,47.0834,15.14456,60,44.85544,19.42238,"L1",
1,2.4923958,23.80587,73,49.19413,15.15548,60,44.84452,19.4224,"L1",
1,2.4965417,24.29519,73,48.70481,15.30777,60,44.69223,19.42242,"L1",
1,2.5006875,25.04129,73,47.95871,15.18102,60,44.81898,19.42244,"L1",
1,2.5048333,24.15724,73,48.84276,15.05149,60,44.94852,19.42246,"L1",
1,2.5089792,25.06186,73,47.93814,15.05127,60,44.94873,19.42247,"L1",
1,2.5131250,24.83535,73,48.16465,15.07269,60,44.92731,19.42249,"L1",
1,2.5172708,25.72753,73,47.27248,15.09962,60,44.90038,19.42251,"L1",
1,2.5214167,25.65204,73,47.34795,15.12292,60,44.87708,19.42253,"L1",
1,2.5255625,24.22457,73,48.77543,15.1629,60,44.8371,19.42255,"L1",
1,2.5297083,24.15078,73,48.84922,15.3632,60,44.6368,19.42256,"L1",
1,2.5338542,24.86455,73,48.13545,15.46601,60,44.53399,19.42258,"L1",
1,2.5380000,25.11674,73,47.88326,15.47189,60,44.52811,19.4226,"L1",
1,2.5421458,24.57327,73,48.42673,15.50109,60,44.49891,19.42262,"L1",
1,2.5462917,24.7147,73,48.28529,15.42236,60,44.57764,19.42264,"L1",
1,2.5504375,24.46456,73,48.53544,15.06506,60,44.93494,19.42265,"L1",
1,2.5545833,24.38584,73,48.61417,14.91321,60,45.08679,19.42267,"L1",
1,2.5587292,24.34285,73,48.65715,15.14962,60,44.85038,19.42269,"L1",
1,2.5628750,24.05155,73,48.94845,15.21067,60,44.78933,19.42271,"L1",
1,2.5670208,24.79475,73,48.20525,14.88213,60,45.11787,19.42272,"L1",
1,2.5711667,25.95872,73,47.04128,14.76021,60,45.23979,19.42274,"L1",
1,2.5753125,25.3646,73,47.6354,14.90643,60,45.09357,19.42276,"L1",
1,2.5794583,25.33331,73,47.66669,15.0715,60,44.9285,19.42278,"L1",
1,2.5836042,24.69424,73,48.30576,15.25596,60,44.74404,19.42279,"L1",
1,2.5877500,24.76433,73,48.23566,15.29425,60,44.70575,19.42281,"L1",
1,2.5918958,25.49912,73,47.50088,15.06219,60,44.93781,19.42283,"L1",
1,2.5960417,25.2712,73,47.7288,15.02384,60,44.97616,19.42285,"L1",
1,2.6001875,24.4747,73,48.5253,14.93753,60,45.06247,19.42286,"L1",
1,2.6043333,25.53505,73,47.46495,14.96026,60,45.03974,19.42288,"L1",
1,2.6084792,25.53512,73,47.46488,15.01614,60,44.98386,19.4229,"L1",
1,2.6126250,24.75512,73,48.24488,14.90989,60,45.09011,19.42292,"L1",
1,2.6167708,24.39862,73,48.60138,14.85946,60,45.14053,19.42293,"L1",
1,2.6209167,24.89706,73,48.10294,15.00745,60,44.99255,19.42295,"L1",
1,2.6250625,24.51769,73,48.48232,14.91353,60,45.08647,19.42297,"L1",
1,2.6292083,23.65042,73,49.34958,14.89824,60,45.10176,19.42299,"L1",
1,2.6333542,24.87067,73,48.12933,14.86899,60,45.131,19.423,"L1",
1,2.6375000,25.00163,73,47.99837,15.09824,60,44.90176,19.42302,"L1",
1,2.6416458,26.08217,73,46.91783,15.26456,60,44.73544,19.42304,"L1",
1,2.6457917,25.76544,73,47.23456,15.14351,60,44.85649,19.42305,"L1",
1,2.6499375,24.78222,73,48.21777,14.94726,60,45.05273,19.42307,"L1",
1,2.6540833,25.01244,73,47.98756,14.8644,60,45.1356,19.42309,"L1",
1,2.6582292,23.91198,73,49.08802,15.12434,60,44.87566,19.42311,"L1",
1,2.6623750,24.50311,73,48.49689,15.02131,60,44.97869,19.42312,"L1",
1,2.6665208,25.23657,73,47.76343,15.04309,60,44.95691,19.42314,"L1",
1,2.6706667,25.66016,73,47.33984,14.85718,60,45.14282,19.42316,"L1",
1,2.6748125,24.70921,73,48.29079,14.91489,60,45.08511,19.42317,"L1",
1,2.6789583,24.82383,73,48.17617,15.04013,60,44.95987,19.42319,"L1",
1,2.6831042,24.47824,73,48.52176,15.11663,60,44.88337,19.42321,"L1",
1,2.6872500,24.22221,73,48.77779,15.23767,60,44.76233,19.42322,"L1",
1,2.6913958,25.26992,73,47.73008,15.05673,60,44.94327,19.42324,"L1",
1,2.6955417,25.17758,73,47.82243,15.07552,60,44.92448,19.42326,"L1",
1,2.6996875,24.85038,73,48.14962,14.90424,60,45.09576,19.42327,"L1",
1,2.7038333,24.77554,73,48.22446,14.67292,60,45.32708,19.42329,"L1",
1,2.7079792,24.85135,73,48.14864,14.54375,60,45.45625,19.42331,"L1",
1,2.7121250,23.45303,73,49.54697,14.67827,60,45.32173,19.42332,"L1",
1,2.7162708,24.811,73,48.189,14.84295,60,45.15705,19.42334,"L1",
1,2.7204167,24.90058,73,48.09943,14.94615,60,45.05384,19.42336,"L1",
1,2.7245625,25.03932,73,47.96068,15.1362,60,44.8638,19.42337,"L1",
1,2.7287083,25.36268,73,47.63732,15.03129,60,44.96872,19.42339,"L1",
1,2.7328542,25.33197,73,47.66803,14.99464,60,45.00536,19.42341,"L1",
1,2.7370000,24.74049,73,48.25951,14.9352,60,45.0648,19.42342,"L1",
1,2.7411458,23.8163,73,49.1837,14.98785,60,45.01215,19.42344,"L1",
1,2.7452917,23.9743,73,49.0257,15.20587,60,44.79413,19.42346,"L1",
1,2.7494375,24.37578,73,48.62422,14.98081,60,45.01919,19.42347,"L1",
1,2.7535833,26.0194,73,46.9806,14.57731,60,45.4227,19.42349,"L1",
1,2.7577292,25.2936,73,47.7064,14.78803,60,45.21197,19.42351,"L1",
1,2.7618750,24.4511,73,48.5489,14.78417,60,45.21583,19.42352,"L1",
1,2.7660208,24.39003,73,48.60997,14.93858,60,45.06142,19.42354,"L1",
1,2.7701667,24.54238,73,48.45763,15.1294,60,44.8706,19.42356,"L1",
1,2.7743125,24.18763,73,48.81237,15.01614,60,44.98386,19.42357,"L1",
1,2.7784583,24.47299,73,48.52701,14.77899,60,45.22101,19.42359,"L1",
1,2.7826042,24.58502,73,48.41498,14.61332,60,45.38668,19.4236,"L1",
1,2.7867500,24.42727,73,48.57273,14.45038,60,45.54961,19.42362,"L1",
1,2.7908958,23.67417,73,49.32583,14.56287,60,45.43713,19.42364,"L1",
1,2.7950417,23.86256,73,49.13744,14.64719,60,45.35281,19.42365,"L1",
1,2.7991875,25.18598,73,47.81402,14.68009,60,45.31992,19.42367,"L1",
1,2.8033333,24.88606,73,48.11395,14.73069,60,45.26931,19.42369,"L1",
1,2.8074792,23.29161,73,49.70839,14.62215,60,45.37785,19.4237,"L1",
1,2.8116250,23.32458,73,49.67542,14.54051,60,45.45949,19.42372,"L1",
1,2.8157708,24.25527,73,48.74473,14.85179,60,45.14821,19.42373,"L1",
1,2.8199167,24.43606,73,48.56393,15.01134,60,44.98866,19.42375,"L1",
1,2.8240625,23.71827,73,49.28173,14.68567,60,45.31433,19.42377,"L1",
1,2.8282083,23.62415,73,49.37585,14.64722,60,45.35278,19.42378,"L1",
1,2.8323542,24.93561,73,48.06439,14.84348,60,45.15652,19.4238,"L1",
1,2.8365000,25.63743,73,47.36257,14.88698,60,45.11302,19.42381,"L1",
1,2.8406458,24.89639,73,48.10361,14.78997,60,45.21003,19.42383,"L1",
1,2.8447917,24.04756,73,48.95244,14.77632,60,45.22368,19.42385,"L1",
1,2.8489375,23.77181,73,49.22819,15.03623,60,44.96377,19.42386,"L1",
1,2.8530833,24.45503,73,48.54497,14.99158,60,45.00842,19.42388,"L1",
1,2.8572292,24.59421,73,48.40579,14.84851,60,45.15149,19.42389,"L1",
1,2.8613750,25.35129,73,47.64871,14.71744,60,45.28256,19.42391,"L1",
1,2.8655208,25.10144,73,47.89856,14.70768,60,45.29232,19.42393,"L1",
1,2.8696667,24.67547,73,48.32452,14.88283,60,45.11717,19.42394,"L1",
1,2.8738125,24.61914,73,48.38086,14.86674,60,45.13326,19.42396,"L1",
1,2.8779583,23.54531,73,49.45469,14.534,60,45.466,19.42397,"L1",
1,2.8821042,23.20347,73,49.79653,14.55798,60,45.44202,19.42399,"L1",
1,2.8862500,23.47711,73,49.52289,14.8058,60,45.1942,19.424,"L1",
